t1_mass,rx_mass,ry_mass,rz_mass,Vx_mass,Vy_mass,Vz_mass,Lam1_mass,Lam2_mass,Lam3_mass,omx_mass,omy_mass,omz_mass,Omx_mass,Omy_mass,Omz_mass,Lam_tr_mas1,Lam_tr_mas2,Lam_tr_mas3,Fi_mas,Fi_mas_tr
329.999999999845,1015954.75405272,-5791202.46229788,4034606.00125093,4299.36927968015,-4316.64062869334,-5905.19626780584,-4.74236682254458e-11,5.42056424784461e-10,0.0873214094268422,-2.03847989033341e-17,-2.78788247522245e-10,-4.05534160708964e-10,2.62224643167966,0.692693196820336,1.05403634486977,0,0,0.0871557427476591,0.123688047597196,0.174532925199435
330.999999999844,1020253.56461141,-5795515.92176962,4028698.5846122,4298.25111056066,-4310.27786524944,-5909.63568781094,-3.52829331385387e-11,4.03287070690972e-10,0.0873214092258093,-2.03578694323657e-17,-2.77684930916016e-10,-4.05783482724458e-10,2.62224643169077,0.692701231245034,1.05404830260617,0,0,0.0871557427476591,0.123688047508324,0.174532925199435
331.999999999843,1024551.25482044,-5799823.01713185,4022786.73251969,4297.12858124214,-4303.91241219776,-5914.06717468259,-2.31903598751029e-11,2.65068208924199e-10,0.0873214090246515,-2.03298980773682e-17,-2.76580724411339e-10,-4.06028459037707e-10,2.62224643170061,0.692691981397795,1.05403498262469,0,0,0.0871557427476591,0.123688047418543,0.174532925199435
332.999999999842,1028847.82032221,-5804123.74570248,4016870.4529086,4296.00169686881,-4297.54428454292,-5918.49072426774,-1.11459869028648e-11,1.27400279180361e-10,0.0873214088233709,-2.0300910643673e-17,-2.75475644642002e-10,-4.06269081552709e-10,2.62224643170916,0.692665516986699,1.05399636988601,0,0,0.0871557427476591,0.123688047327766,0.174532925199435
333.999999999841,1033143.25676422,-5808418.1048144,4010949.75371829,4294.87046259758,-4291.17349728575,-5922.90633244975,8.50148035669985e-13,-9.7162871352936e-12,0.0873214086219695,-2.02709780203043e-17,-2.74369708222987e-10,-4.06505375324014e-10,2.62224643171644,0.692621907771747,1.05393244962414,0,0,0.0871557427476591,0.123688047236027,0.174532925199435
334.99999999984,1037437.55979916,-5812706.09181552,4005024.6428922,4293.73488359799,-4284.80006542318,-5927.31399514839,1.2798007922597e-11,-1.46281066899693e-10,0.0873214084204498,-2.02403598441802e-17,-2.73262931750332e-10,-4.06737408940222e-10,2.62224643172246,0.692561223563814,1.05384320734756,0,0,0.0871557427476591,0.123688047143343,0.174532925199435
335.999999999839,1041730.7250849,-5816987.70406871,3999095.12837784,4292.59496505214,-4278.42400394818,-5931.71370831978,2.46975564637231e-11,-2.82293645262376e-10,0.087321408218814,-2.02088595427654e-17,-2.72155331802262e-10,-4.06965154672039e-10,2.6222464317272,0.692483534223605,1.0537286288214,0,0,0.0871557427476591,0.123688047049732,0.174532925199435
336.999999999839,1046022.74828448,-5821262.93895187,3993161.21812673,4291.4507121547,-4272.04532784959,-5936.10546795644,3.65487580878414e-11,-4.17753615636249e-10,0.0873214080170639,-2.01764096716733e-17,-2.71046924937553e-10,-4.07188608249032e-10,2.62224643173068,0.69238890966061,1.05358870008232,0,0,0.0871557427476591,0.123688046955147,0.174532925199435
337.999999999838,1050313.62506616,-5825531.79385787,3987222.92009442,4290.30213011277,-4265.66405211207,-5940.48927008721,4.83515779458671e-11,-5.52660579687872e-10,0.0873214078152019,-2.01430140896956e-17,-2.69937727695027e-10,-4.07407777350496e-10,2.62224643173289,0.692277419832079,1.05342340743681,0,0,0.0871557427476591,0.123688046859632,0.174532925199435
338.999999999837,1054603.3511034,-5829794.26619454,3981280.24224037,4289.1492241459,-4259.28019171598,-5944.86511077727,6.01059819101006e-11,-6.87014147327831e-10,0.0873214076132299,-2.01083565023279e-17,-2.6882775659464e-10,-4.07622574355045e-10,2.62224643173385,0.692149134741972,1.05323273744751,0,0,0.0871557427476591,0.12368804676319,0.174532925199435
339.999999999836,1058891.92207488,-5834050.35338473,3975333.19252798,4287.99199948599,-4252.89376163729,-5949.23298612809,7.18119365731829e-11,-8.2081393670037e-10,0.0873214074111501,-2.00727026737695e-17,-2.67717028134063e-10,-4.07833044940816e-10,2.62224643173354,0.692004124439921,1.05301667696173,0,0,0.0871557427476591,0.123688046665806,0.174532925199435
340.999999999835,1063179.33366455,-5838300.05286624,3969381.77892452,4286.83046137727,-4246.50477684748,-5953.59289227743,8.34694092471134e-11,-9.54059574172808e-10,0.0873214072089647,-2.00362907671538e-17,-2.66605558790183e-10,-4.08039239934955e-10,2.62224643173197,0.691842459020206,1.05277521309507,0,0,0.0871557427476591,0.123688046567467,0.174532925199435
341.999999999834,1067465.58156157,-5842543.36209184,3963426.0094011,4285.6646150762,-4240.11325231338,-5957.94482539934,9.50783679621888e-11,-1.08675069432472e-09,0.0873214070066758,-1.99990134118411e-17,-2.65493365019446e-10,-4.08241161816966e-10,2.62224643172915,0.691664208620711,1.05250833322451,0,0,0.0871557427476591,0.123688046468223,0.174532925199435
342.999999999833,1071750.66146039,-5846780.27852927,3957465.89193266,4284.49446585148,-4233.71920299718,-5962.28878170408,1.06638781466571e-10,-1.21888693993851e-09,0.0873214068042856,-1.99609054296472e-17,-2.64380463257282e-10,-4.08438811938064e-10,2.62224643172508,0.691469443421897,1.05221602499407,0,0,0.0871557427476591,0.123688046368009,0.174532925199435
343.999999999832,1076034.56906073,-5851010.79966123,3951501.43449788,4283.32001898393,-4227.32264385624,-5966.62475743816,1.18150619224752e-10,-1.35046796198737e-09,0.0873214066017961,-1.99219198027807e-17,-2.63266869916767e-10,-4.08632215529351e-10,2.62224643171976,0.691258233645768,1.05189827631771,0,0,0.0871557427476591,0.123688046266885,0.174532925199435
344.999999999831,1080317.30006758,-5855234.92298536,3945532.64507921,4282.1412797665,-4220.92358984299,-5970.95274888427,1.29613851417456e-10,-1.48149341962625e-09,0.0873214063992095,-1.9881737683685e-17,-2.62152601390912e-10,-4.08821267297724e-10,2.62224643171319,0.691030649554841,1.05155507535969,0,0,0.0871557427476591,0.123688046164824,0.174532925199435
